userId,triggerId,gpsOffsetKm,deviceFingerprint,claimCount30days,platformActiveStatus,claimTimingVsPolicyStart,lastDeliveryCount,deviceClusterSize,isRepeatPattern,isFraud
1c2ff43f-891a-4e69-b2f3-d24b70a8dab1,e67bfde0-7b89-49da-9782-5bfb85e72a9f,1.27,fp_756e704f,2,1,6443,5,1,0,0
36a3b64b-8ae3-4c27-8223-2ae800494a40,e460c1e2-edb9-48a0-a85f-c969d9ff10c1,0.65,fp_f57e3c5d,1,1,9558,3,1,0,0
c588828e-821f-4b78-8cd1-18c0916ea6dd,7d0842a0-eae9-4916-9711-97d0f59f6d88,0.83,fp_debdda7c,0,1,1379,2,1,0,0
20a9681a-dcee-4ce8-9892-eae2f640cfd0,9a45f893-2267-4271-805f-24c176ee3b8b,4.3,fp_f2058b35,5,1,644,1,3,1,1
7876e0ff-7144-4967-904f-31bb1aa1bb32,37643a49-d024-4add-8de8-ef3c64300fbc,1.88,fp_acecf9e0,0,1,2302,2,1,0,0
9840a946-595b-48bb-ac86-2e29601f7ee2,c1da4da1-cf27-4706-b41b-35796c3e85c5,1.44,fp_6f9054e6,2,1,1765,3,1,0,0
3efa3df5-7d23-43c2-bee6-138a7629c2fc,63835f08-8150-4aac-a164-8596ca475dde,1.24,fp_2bef9f96,3,0,910,2,1,0,0
bcf2b66d-62fc-49ed-b399-74618ee12966,dd35dc53-9759-48d0-9c18-49d093f3c64d,3.36,fp_6ea6affa,2,1,7661,4,1,0,0
71d8c5e8-732f-4b94-9b38-8564131bd3a3,6ab5b2b4-7a04-4bb4-b2bb-56884c6c8762,1.47,fp_0a34106d,0,1,7629,3,1,0,0
0a9b756b-ee42-4eaf-bbe9-78501264cef5,f17afb2a-a858-40d1-8ce0-d95da2cfd5a9,1.5,fp_c3c49fec,0,1,6324,2,1,0,0
df5da142-f830-488b-9057-f12eb4b71985,196fcf7e-a2b5-4d3d-b75c-8dc06f0b7d1e,1.75,fp_09957b45,1,1,6848,3,1,0,0
968d8c38-f89c-4fa3-a0b9-1c8028e30a61,49cb19ab-ad60-4674-bf02-d4716cd4c1b7,2.87,fp_f1ecfb42,0,1,1161,4,1,0,0
f8548f8e-6664-4216-ae3b-4396445b8ea7,da8a98ab-e6fe-4e6d-9f26-703beed470f6,121.89,fp_d8f1dee6,0,1,6096,2,1,0,1
6a98e31f-f25c-41dc-82ed-94da6e7beae9,cd31be61-a8a4-4135-8862-5d8f51dcaf73,1.35,fp_c200beec,1,1,5489,5,1,0,0
3807968b-d4d7-4b4b-845e-15eb2de70294,fec7a23f-224b-4ae9-9963-9da6a6e5ce05,1.49,fp_77ca33b5,4,0,275,0,1,1,1
699c9165-ddf6-48f1-9768-91a5d38e635b,262171e6-e6ed-482d-b1f5-d8ef6a29eaf8,3.12,fp_12225fa4,1,1,5136,5,1,0,0
f596414e-5b55-4d4c-99be-f7942d90ad3b,202bd309-441b-48eb-8616-481312716be9,2.36,fp_66d935de,0,1,3547,3,1,0,0
6476888a-4f32-4772-a01f-686d368b0ec6,b4f69f7c-7d17-47cc-876b-65e97ad9d888,2.27,fp_bee077dd,4,0,236,0,1,1,1
7c1af35d-d6fa-4ae3-a396-a5f8810b6481,9ac946c0-e2a9-4448-a308-665200c3af2d,2.32,fp_a3e198d9,0,0,4564,3,1,0,0
2d2cdc89-8a59-4006-ab05-f54dd1c2d734,c3d03da9-8a30-45f1-929f-d5002127f5a4,1.94,fp_311dd545,0,1,8551,4,1,0,0
6693e4fc-6192-450f-a105-416e83bdcd14,ac834d1d-90ab-472a-b5c1-5de23525bd62,0.48,fp_40e87a1a,1,1,9452,3,1,0,0
63f87c16-bf4e-4849-9e7c-49f599dd747a,feace5f3-bb13-4463-aad7-1bf9bd881574,2.51,fp_c854dac3,1,1,3941,3,1,0,0
db211c9c-2a46-41fb-9e99-a729756e8d1c,3d18d615-5b0b-4795-9bd7-96b038a178f3,1.33,fp_984f353f,1,1,5607,3,1,0,0
5fe1b0af-0398-4f5d-bae9-be62a9e79474,7a546c02-aa2b-4615-b4f8-c23108f0fe1d,1.73,fp_941323ad,1,1,5954,4,1,0,0
80e8a222-d0a0-49c7-a810-bd05f4c81008,acba877b-9ec5-46d7-9c12-3fde91f09e1e,1.65,fp_002a24f7,2,1,6283,5,1,0,0
e0902d17-4c2b-4ef5-8f6e-af4b88162fdc,8b6f4fcf-46f4-455c-bc7f-bc6573b3317d,1.28,fp_820d7c4d,0,1,3831,2,1,0,0
2065d2c8-6893-4d32-9ea1-183bd7427306,f5704c7c-5bba-4526-abe1-71c8d2a35490,1.26,fp_7b8bef75,2,1,5692,4,1,0,0
894e7a0e-7c34-4f13-adb8-18edf11ac3b4,86edad83-a1fa-4f73-a620-35fc4b334d54,3.43,fp_365a20d0,0,1,2926,8,1,0,0
273d4a48-2627-4449-9626-a64b82639cb5,90415d41-f45d-4a4a-b84d-62b96162f979,0.46,fp_5b8c5225,0,1,3883,4,1,0,0
2f77e2c1-5bd1-4fc1-a688-98fb9baf110f,f640a4fc-222e-4092-b707-e20a9b4bc7ee,1.87,fp_8af129f4,2,1,6194,5,1,0,0
819288c3-31e6-4df5-a521-6567c0ca7881,16965078-7bf5-4bbc-ac84-a105b3554e5d,0.5,fp_2ba4c638,0,1,3063,5,1,0,0
7b44e7a1-53f0-4832-a35f-5b9b8575e7e5,36df2c18-92db-47ab-a338-d63ca8e5f9ca,3.17,fp_b44fc1f3,1,1,7578,2,1,0,0
caf400f5-a850-4c98-aca9-d1a551e3c86b,05c4c913-9811-4b6c-89f6-be0e48433249,1.78,fp_c45540fe,0,1,4851,3,1,0,0
65114504-eb6a-4163-9035-df211fec74de,78537ecc-05e5-49f2-8a95-8fcf9a3525a6,1.53,fp_2cc3913f,0,1,5453,3,1,0,0
eb098ea7-cfb8-4213-8789-dc574d404681,f51e0461-d2f0-4e59-9a33-f7640bd734df,0.36,fp_0d7e1be4,4,1,2102,3,5,1,1
1c880e48-145b-4f8c-9214-9708c350d61c,566ba321-476f-4611-844f-8f631b98f3bc,0.04,fp_f65666eb,0,0,4970,6,1,0,0
b97cc064-e571-44cb-9c5d-0fef4dd494ba,9f5209d4-8ee6-4740-acc7-58208b1f31ec,3.42,fp_d6cda849,2,1,7872,2,1,0,0
98878271-0924-4c0a-a3c9-b428a45277c2,1009c23d-9580-464c-af5c-27430378a998,2.76,fp_d2145d9e,0,1,9147,4,1,0,0
94920c55-8b72-490f-862d-cb72d13c4dc5,273447d5-9387-4b80-8708-4e78488236d1,0.27,fp_30d31a63,1,1,7363,6,1,0,0
3c371de3-1165-43a1-987c-1a16c44bdbbd,6b7d1753-4697-4314-a731-7200c7b6adb4,2.25,fp_fd106777,0,1,9723,7,1,0,0
ebec988b-777f-42a6-a85d-88d8ad2daeb7,a0ac1e39-d790-4b5b-8747-85752eb30df2,2.33,fp_06e25c65,0,1,9613,5,1,0,0
d5169f75-9179-4d59-9f60-4116071bf5cc,82e33fbb-1a95-427e-a9ef-febae47d1bc2,0.73,fp_05022f7e,0,1,9243,5,1,0,0
1e3e67e3-312b-4360-91dd-31ab322d12a3,b6e5b859-3cd2-4c73-80b6-1850ae03559b,2.09,fp_2e9aadd0,1,1,2623,4,1,0,0
74d8121c-cbfe-476d-870b-1a7f36cccbbb,1e8e0823-208f-48db-9ea5-90290cf4c783,3.63,fp_0f0fc71c,2,1,34,2,1,0,1
6429d348-231c-488f-b8d2-87eaa597c9ba,9b271fd4-e27d-4eeb-bf7d-77217d1df431,1.29,fp_3b482b53,6,0,257,0,1,1,1
40e96c29-f81e-4827-afbf-5084a04e3dec,7420fee5-6c16-4d61-8ab8-76443bf653f6,2.12,fp_39366906,0,1,5955,3,1,0,0
e73fb13b-8a42-439c-97ee-57d84925dd52,832ae096-58de-4d27-8de0-f00503811942,0.47,fp_af937050,0,1,6687,4,1,0,0
7c0be148-42ad-4448-b7ca-085058bf6a86,d9bedb38-ced7-4a34-8ee0-ef758d47f23b,3.11,fp_13ac3656,0,1,4501,6,1,0,0
5c6a2214-c6d7-4ccf-b0a5-26bd8b000c9c,0f78797b-3810-4e80-a9b5-ec92e67334a4,1.41,fp_4ce2974a,0,1,4474,7,1,0,0
c79c4c27-d687-4d35-a58a-1d58d7fbb33e,0b7d67f4-fe19-473d-954e-3adf045301d8,2.57,fp_a29883d2,0,1,7530,3,1,0,0
3869a22d-9f7d-4031-8471-4677c4a2b22e,22beca21-2008-4a9b-85e3-2bbb172ee5d7,0.91,fp_153b6af2,0,0,10,1,1,0,1
3b16a2a9-f5ba-4456-b2df-3fcb2fb7cf78,32c1f1cd-2e9d-4d27-9d03-6ec79553920a,0.16,fp_5e6c13a0,0,1,2614,3,1,0,0
59670b9d-3a75-4a92-be9a-4cd842ce680b,08589101-13c0-4be6-8da9-9745f99deca6,2.78,fp_863bd597,1,1,7696,4,1,0,0
bb0fe292-c572-4b4a-b6cf-4ff5d8d54b86,e5b1d690-125b-4a87-a523-23296e046411,146.52,fp_4d456199,0,1,3290,4,1,0,1
b17ab739-95f3-4804-b73d-86db55c05769,96c84378-835a-43c5-afc5-2b8ccd7eecd0,1.35,fp_609532f6,0,1,5459,2,1,0,0
815bb097-8dca-4b53-9575-1ff6dd9fddb8,13bf2b94-c181-47d1-a4e1-33603d54e0bb,0.97,fp_b00a4dc7,0,1,6463,4,1,0,0
9846cfb2-6d22-414c-8f31-ef58baa2dfa6,6eb9529c-25c6-4758-8014-e1d55e276ccc,2.86,fp_1c035fc4,0,1,858,3,1,0,0
4925b9e8-ae3d-47cf-9dad-447e55f1edee,03fda723-0786-4d31-8a90-0701427f5ee5,1.67,fp_0cfe171a,0,1,2891,5,1,0,0
bb801fe9-daa9-4cdf-923b-2002d0db9cd3,a7af44ae-7b9e-4134-a9cd-a8088af0b5d4,1.87,fp_4e1c8364,2,1,1830,6,1,0,0
8f7f0579-8bc0-48af-9bb1-a210fe59da53,c38c0974-9fe8-4d09-ba1b-fe1f08024fab,0.73,fp_a2fe9a89,1,1,3787,4,1,0,0
93397d08-eaf8-42fe-be95-85447a1108b6,a2ed74a1-ea5e-4bc0-a4fb-370a6e895ef7,1.09,fp_51b7aff8,2,1,4969,4,1,0,0
b77b2d2b-e817-4f64-a9a0-d6338bb401b7,b82baab5-c564-4370-87f5-492e640aeefa,0.63,fp_cea25122,1,1,595,5,1,0,0
1eb84860-f9c0-4584-967f-83597d7ed8d7,2dfb1a8e-65d0-46cd-ac48-94a61126e8b6,0.49,fp_ee17f08b,1,0,3576,5,1,0,0
160a8d55-2303-4f89-b778-957e4afdb1a9,590dcda1-9025-49e6-93aa-be2b82143fd4,3.61,fp_21a1e4da,0,1,2622,1,1,0,0
4c79764f-5b3a-464e-baaf-a599d5850a42,38191225-acae-46b9-a2b5-7a26187cfd24,3.91,fp_b7fcf9bf,5,0,184,0,1,1,1
37eb5441-c0ec-4b76-90ed-ec6d9ff4d9e7,8e0c14db-ee6a-41d6-a70f-3b4a26227eae,2.14,fp_a421f902,0,1,6260,4,1,0,0
d1e02078-ace5-40f2-b354-794e02ecf761,27f7f304-20d7-414e-9270-c9fcf5bf23bc,1.73,fp_c45958f4,0,1,7235,3,1,0,0
dd6a1052-298a-4744-8ffc-c45fd9f47c71,d957fb7d-e065-4bf1-a189-cef7c3aca494,1.2,fp_3fbe6660,2,1,9002,4,1,0,0
f372a6f5-fb1c-4c19-baf9-3dd5c13b7c80,41ddbc35-b808-4c91-bca5-da1e01d3e8c5,2.51,fp_b9972059,2,1,5956,4,1,0,0
8e8d5197-f449-49cc-998d-b2f74711c16f,f6ddb663-2366-4237-ab73-ece1313db9ae,4.01,fp_7d907878,0,1,7832,4,1,0,0
c0628069-78d5-4dd9-8801-6d2da2c394e0,6de0d913-b444-4a03-aaa3-52b1b2cee0c4,1.35,fp_d4d0b820,0,1,4315,4,1,0,0
0b375322-cbae-4342-9fd4-06e37200bf2b,8b80a2f5-2cb4-4646-a730-77a848175713,2.02,fp_3bd6c3ff,6,0,297,0,1,1,1
fce41686-beae-4ee1-a0d2-c62f117ebcee,dadf68a5-193e-481a-b96b-75a53ccca03f,0.33,fp_86c9a16a,0,1,3084,4,1,0,0
8c097c40-c85e-4a9b-92f9-79034fb1af87,0f72a3b6-a69e-449f-b74d-b3a96ae76d0e,2.83,fp_b25bc191,0,1,1632,4,1,0,0
a939991b-7e41-49a8-8f8c-491e88511412,79006d15-fbd8-42af-a528-eee4ce5f3383,0.14,fp_4567b3dc,0,1,4549,3,1,0,0
35c535f6-c6ef-4f20-ab8e-6d02cf2092d5,548f9a08-5aea-42e5-a003-8c9f32a47aa9,2.27,fp_dc66d065,2,1,2144,1,1,0,0
db0ca929-74c1-4b61-ab89-87bf433f37fb,d57c4d0b-c94e-4c8f-a2f8-8d25fb61a9eb,0.72,fp_cfc668e3,5,0,208,0,1,1,1
25fb19fc-dbf6-453d-893c-7ccf8192837a,8c2642b9-dcaf-40d6-aabd-874abc34922b,1.31,fp_d630b51b,1,1,2431,2,1,0,0
9fb1d986-43d9-47c0-a1fd-4b607d91bc81,ef818028-7002-4bb1-94eb-24a26ff277b9,0.91,fp_f9cd9da9,0,1,3329,4,1,0,0
1184cddf-f8e1-4d58-a6de-be906df0525c,dbfbf166-3125-4ca5-b1be-8ea06a982d6a,3.55,fp_6bae3dea,0,0,15,0,1,0,1
55258e81-7cdb-45ca-87e1-496724dd0d6d,4afa39f4-8d84-4f94-949b-7d95232673b2,0.14,fp_4baab221,0,1,7892,4,1,0,0
bc5e8021-c0f9-419d-96f4-b08aa1aab633,50d16ec5-3c26-4539-a6ee-ef36d8bbf626,1.93,fp_3cc3544c,0,1,1259,1,1,0,0
59afa262-0948-405b-ae6a-989dfc134a46,c3228773-ac9e-4efa-b781-a81ae2dc42ed,1.1,fp_52b991ec,5,0,231,0,1,1,1
29e788e0-60da-4643-b952-37f3f8307ccb,c44a7892-f80e-4cc8-a996-880a92a9c837,0.25,fp_a0516a0a,1,1,9813,5,1,0,0
aaf5a612-66bc-491f-9909-42041306990f,fcefb108-e2c0-45b1-b1f8-b457c7533e2a,1.44,fp_94a8b346,1,1,7566,4,1,0,0
5a74e128-f439-41c2-a693-f09a421c60be,1b1546fe-5646-422f-a98d-b6cb47e0b30e,0.16,fp_5d5bdad5,1,1,3217,3,1,0,0
6650f024-4b45-4ceb-b172-3f09c7b32dd0,a81bed19-acb6-483f-8610-9936a40bf64b,1.41,fp_c6b4d927,1,1,3414,2,1,0,0
1cddccce-56e5-4ea6-9561-a6c615aaa7e0,95fe6bea-86f7-44df-9826-b023ff220896,1.45,fp_74899ed7,1,1,8981,3,1,0,0
2a6ab32f-795c-466d-b401-9f4e96355ff8,8c70e173-e3c4-4d62-9c00-a77e983bbbbd,1.55,fp_f465f4c5,3,0,4030,2,1,0,0
d4b5abe6-17a3-453e-ae41-88e1342d87fd,b3afbf43-bee8-4009-9048-bd7c53c12af5,1.11,fp_62c5eaad,1,1,3069,1,1,0,0
6bd9d172-5692-4ab5-accc-6495eef5c1df,469a31c3-0975-41eb-bd05-8ffe114c9a58,0.37,fp_c475e700,1,0,3618,2,1,0,0
cf71a3fb-f154-4108-b737-4132f889c678,118ef21f-dd20-41ad-be21-61eda3866e95,3.19,fp_dac9a96d,0,1,2358,3,1,0,0
73f4b26d-8090-4bcc-8153-e417a0be56bf,0d0406bc-34d7-439c-93de-0818e43f97e2,1.21,fp_aead11b5,0,1,6949,4,1,0,0
f651fafb-b1cb-49d6-8417-5b53986337e1,05083f77-716b-4820-a6fb-dd361605df76,1.77,fp_42eb8894,0,1,7492,7,1,0,0
baedb8ba-343e-49c2-b21d-8a5fdf4c1a96,7016d7e3-a7cf-447a-94a1-9ccdcee49760,3.23,fp_a89d73fb,1,1,968,10,1,0,0
d36d1cf7-45b1-474a-a53f-7095c33523eb,1f60151b-6698-4a33-9241-639e2f324e2a,2.7,fp_de6ebbd2,0,1,6678,6,1,0,0
c740efc6-c982-43cc-b003-58ced69ebd54,3f19d175-8449-40af-8ab8-10eddb13372b,1.13,fp_6fd76bc7,0,1,2719,2,1,0,0
0e1d5af1-258a-439a-801c-5294050c4722,1c5b5f80-46d1-43ea-ada5-ccecc3a4d1ef,0.93,fp_4b2af50a,1,1,3135,5,1,0,0
0980c7f3-9edc-43fc-bea3-3c854f8e1648,f17c6d97-224d-46f3-bb43-071c0cb52e82,0.29,fp_21ccf262,1,1,3776,5,1,0,0
cfeb7a73-2e24-40b8-a9ad-494c2b98ca96,189ed952-b2bf-459f-8613-79a200882dd2,1.12,fp_c211c5cf,1,1,6715,2,1,0,0
229e50aa-3058-4df7-8da4-33aea4ff40de,3899af10-97e8-49d3-b5e5-d5d7236e5243,0.97,fp_c297c778,3,1,4873,5,1,0,0
3163087f-fa53-443a-988b-4e6f8d1e34d0,650322d4-f0e9-4a18-8018-c487fe3b90fd,0.79,fp_5d1bfeef,0,1,4145,4,1,0,0
82ef5258-0b44-486b-9b01-094ce878a81e,d913d9ae-a5a2-4335-9ce4-88e4ada9fb13,2.12,fp_ef37656b,0,1,1570,3,1,0,0
4c6c9ec2-e3d2-4bf4-a4b9-5b8e059b6350,09616b9e-cc98-443b-84b3-7b13e94ae39b,2.89,fp_eae8b364,1,1,16,0,1,0,1
3a21793b-ebc6-4772-8529-bbc43e1931c1,3117a2ac-b48b-441f-88b8-29eed9ea664a,0.42,fp_d6c033ed,0,1,2025,3,1,0,0
6ccddb7d-8257-4eaf-9c37-df6fd24cf62e,fdcd4d63-1296-4d3c-a835-680f0be0e2da,1.92,fp_8a100460,1,1,4233,7,1,0,0
03a4def3-88d6-4e8a-9b65-40f72ee8f8e0,5c95bb74-420d-4ff1-ba07-6f3b0fc6ef13,1.37,fp_92a591a0,0,1,3843,2,1,0,0
e31c5517-8a83-4b9e-93fd-22d56da70d79,e6b013f3-e3bd-4bdd-906b-d973721f7a0c,2.8,fp_f29221e2,6,0,299,0,1,1,1
7098e172-68dd-452a-9d8b-0fe30a88d343,5fdf0f2c-1d75-46ce-826a-1bd8884334ad,3.66,fp_a3160506,3,1,4982,4,1,0,0
4ab73dad-63a6-4bce-82f7-a5e1cb0795f7,c9e371f5-c001-4182-92af-3d152bd7e648,1.33,fp_17c2fb05,0,1,1837,4,1,0,0
a49ea45d-d2a0-4f22-9cdc-507a9b4016c7,1ee77667-e952-44ce-b4a9-60617876a127,0.39,fp_c5c620f6,1,0,4301,6,1,0,0
5386e396-d026-4996-9631-6e740e0dcd1b,cd87f1f7-9c99-433c-b1af-a900e061f71d,0.2,fp_170f91bc,2,1,8278,4,1,0,0
1ebd7b04-89b3-4168-bf5d-fffe8a49f8a2,9d56cac2-7ae7-4a85-a19a-d9ad92e461e4,0.09,fp_6d9a53e3,0,1,8404,4,1,0,0
fcfba155-9c4a-4bfa-a23b-03d8dcaf0291,3d1c004e-206c-44da-99b6-89ecd6bad046,1.0,fp_526cd621,1,1,2317,5,1,0,0
0e369478-fa46-4cfc-9c6e-98164d7eaffb,a73b4048-c58e-46b0-ba20-382ae665ce6f,3.3,fp_6805349f,0,0,2861,5,1,0,0
3367807c-f3b5-41fc-8b6c-0ad5947231e7,4bf2c01c-c4d5-415e-b6ad-ad7b04aefe71,2.26,fp_72fb4f3e,2,1,8691,5,1,0,0
5c6dc216-57e6-404a-85f6-a6862b682aed,5951140b-2e30-4c3b-b2b8-d666a376c9ea,2.06,fp_a08ed397,6,0,219,0,1,1,1
1e10a28b-c2c5-4f34-a336-6e8da8bb0162,d3ec6c7d-d7f4-4c5e-8f75-2acdae0f554e,1.23,fp_3a8a27bd,1,1,870,11,1,0,0
40e961f5-69f5-46bf-9227-6f3e22da1068,62a2c32e-90d5-4d5d-8a64-9366307e7f3c,1.72,fp_65a4e722,0,1,4360,2,1,0,0
fcac24b4-bec1-4370-9e5b-7b55409d8583,c19d19d5-074a-4ba0-a62b-b253be4123d3,1.15,fp_2a1e7476,1,1,6621,4,1,0,0
739bdb86-f188-4eeb-bf56-5e0def08f1dd,11a5783f-56e7-4c4b-a5de-43fcfe6be77b,1.35,fp_d3fce336,0,0,9493,4,1,0,0
a6f18997-6ec6-4f73-b7a5-ac7a81f7f90c,345246c1-2257-4635-bd07-33d8a838956c,3.54,fp_316496ba,8,0,279,0,1,1,1
28ccdf8a-4b6c-4896-b338-d30f2b33279b,fb6e57ca-a0ec-4339-b39a-6a49118d3995,1.54,fp_50b07061,1,1,5185,2,1,0,0
92f3254e-71e7-4135-9916-32c5cf84e7d0,425e9f27-3de5-42f7-afe0-5557f338d584,1.96,fp_d59ea123,1,1,6326,6,1,0,0
10f45538-9799-4d4a-9be8-5029c7060cfe,1a6e361d-9a19-4131-8c67-61dd6e375dcc,1.44,fp_dbda6595,1,1,5824,5,1,0,0
6989a1a7-aaba-498a-a212-728754a26170,e7a20801-1839-4095-94d2-36f9aa070c7c,0.87,fp_f91307c0,0,1,2710,5,1,0,0
6042dabc-7278-44fc-806f-3d1193cc7676,78bd8e68-8239-4ada-baa5-0cb028134459,2.66,fp_77fcc398,0,1,8879,3,1,0,0
3d6584ad-09d0-4f55-a86a-4fd0d0b89890,5e7da072-b346-44c5-b655-f7096b197c13,0.91,fp_c9a3c790,1,1,7903,4,1,0,0
7f82e81c-5b16-4d4d-aaab-5be9cda31d65,ff8f4dbb-12d8-4016-9c1d-f3afd8c13fc4,3.02,fp_b75f3052,5,1,1031,3,3,1,1
b088cdb8-eb33-42f8-bd67-a45d4d024fcd,6e981aeb-5fc5-408a-a8ff-a86e4a69143b,1.42,fp_b53ff4e7,1,1,5691,5,1,0,0
f204c3c8-0dc8-4c33-b557-bb64640c91ad,4d670b22-57f3-4409-881a-2e7017170b38,2.29,fp_8b79c76e,0,1,9320,5,1,0,0
235900ea-0329-4759-b5b7-5e1aa06a9c4d,d0cd254a-6687-4a91-ac9c-589f380c9346,0.92,fp_2ce8c194,1,1,2443,2,1,0,0
48cb7249-69ec-44e5-b76d-db00ecd5b427,7dbdc6ae-5fd8-436e-b8bf-5c05896d8fce,1.09,fp_15bbe6ad,2,1,2618,2,1,0,0
af5ef31c-fd6d-4c33-b0f5-296efa89a3de,ad64f57c-6ec2-4562-9e9a-e8a3d020bec8,2.19,fp_b33d82cb,0,1,1633,2,1,0,0
d68efe22-eab7-4b75-8efc-2ae50b3fd68b,16ab244d-522e-4234-8fe7-d0a2216965ff,2.93,fp_3e352e7f,0,1,853,4,1,0,0
45a35634-c04f-4d6d-99a0-b8a5b7e99434,ff4b44a6-36ab-485d-bbba-8dfecd0937dd,0.43,fp_cd173b5c,1,1,4719,7,1,0,0
c24ac1d9-245b-4a39-9ada-116b9063cac9,f163044a-4929-418f-b56d-63999d05f9b7,0.98,fp_c9c4f43d,0,1,975,3,1,0,0
98314f66-cab4-4e3c-804c-22794761ce0e,728dae04-3b0a-45b0-9f41-5578398ed4ae,0.73,fp_17bbc7bc,1,1,12,1,1,0,1
42f189ef-1acd-4c85-af78-2abf5b781854,caee4241-ff69-4b75-a188-046eb70b04ea,1.55,fp_7404a32e,1,1,9940,7,1,0,0
bc632d3c-7359-4177-8d2a-c2058f38c494,87cf5cdd-6efb-42ab-904a-5d18968ab9f8,0.66,fp_c8a8d355,3,1,2825,2,1,0,0
1eac4daa-63f8-4763-8c9a-ff42643d6fa9,78a358f6-42fd-4593-805c-ff0fac6909eb,5.63,fp_761a0b8a,6,1,2194,2,6,1,1
9f66ce2f-a79d-46f4-ba4f-82a1483190c2,8a629f2a-f9ce-4f7d-b734-fafe4e11cf60,4.47,fp_602817ce,2,1,25,1,1,0,1
d0d3cbab-a50a-416a-8450-44d2998bc3a8,4a723a14-e513-4230-8a72-b1817ce02470,2.3,fp_5c4c8893,6,1,4466,1,3,1,1
3e052663-cbc4-4c36-920c-0c2f543bae3c,3d92dfd7-86ea-4139-8cd6-ff96f758c270,0.07,fp_9f19f894,1,1,5652,6,1,0,0
711e78b5-2481-4228-aaf2-6c2662c4cf4f,ba0e4d68-9029-4f25-ad07-cb9225ac1239,1.43,fp_5df76b5e,1,1,3206,4,1,0,0
ba81a867-3b8a-497f-8d31-196814de3cfb,bc52ef5c-ebdc-47fa-80c2-510522598435,1.96,fp_4a030dd1,0,0,4138,4,1,0,0
860dc59e-b5ac-4269-be0a-43fd3c6d41cf,6f55111b-f873-4f59-99eb-58d030f11448,1.67,fp_6ea898b2,0,1,2841,1,1,0,0
74caf51a-9e87-401b-aa84-e5140ea8259c,19b3c768-928f-49d4-b42b-b56d3a94e889,0.17,fp_6d08121c,0,1,6920,7,1,0,0
2f1bd91f-ab92-4424-892b-543f700e6ce7,7e1732cc-16b5-497c-92e0-257aa96c3fb4,2.69,fp_18c525d3,1,1,5570,5,1,0,0
cd07aa5f-96aa-4d1a-81c1-8ed2d5194919,89f69bec-5d7f-47e8-868d-6a334c73f811,0.47,fp_9ab86c37,0,0,9157,1,1,0,0
adedf96e-0dcf-4b6f-983f-f58f5d4bcfa9,f0d8b43f-bf78-4963-bd98-32734ed4ecd4,2.62,fp_b01a82fc,0,1,4700,3,1,0,0
c81a353b-eb07-4b56-afd8-58fe6a19cf20,051683c1-c18c-4fb7-9bef-75fd95351c71,2.81,fp_0b032d09,1,1,8993,6,1,0,0
52c42d84-ec64-40ff-9c14-8566e1113ff9,8ff7dd73-3e19-4e7d-af16-4b0b41e8f661,1.82,fp_e600099d,0,1,2563,7,1,0,0
3d8deef7-ef46-4427-a570-54af3a4b9efc,3b24ab74-6ac8-4bc3-bc1c-c98883cf89dd,0.6,fp_d2879a07,0,1,5545,3,1,0,0
afab8960-209b-48f2-b185-ad27f2b5ac2f,7a05f1dc-03c1-4d51-83ba-6b329cd00b91,2.4,fp_f87f855c,0,1,5960,3,1,0,0
a7b772d9-d6f8-4da9-b5d3-23e2351777db,38142786-397c-47cf-bdda-0c5fd6259962,0.24,fp_75a233db,8,0,103,0,1,1,1
c16e792f-afb6-476d-82f5-76399edb4af4,bfa7c1f4-a052-4acc-94c4-bc9e7ed1753d,1.38,fp_69997527,2,1,3685,4,1,0,0
f573825d-0893-429a-add2-5ce7a19a1e44,c8b2bf1c-71dc-47ce-a6f3-659e58bb8862,1.99,fp_30c2856b,1,1,2094,1,1,0,0
0b886be2-8f94-4136-b04d-9d71c9c7a0cf,62c8195b-7abe-47c4-a515-fe87582c22e8,0.08,fp_4b1d0961,0,1,1358,3,1,0,0
1c36d3cb-7d70-4b31-9f83-c0ce00855885,c45223f0-40f1-4a92-84d5-c623943dcef6,1.82,fp_b6752809,0,1,4179,5,1,0,0
b8897f4b-b5af-48eb-964a-3719ec6082a4,d7018798-9d67-45ef-a95f-52912a983467,1.43,fp_83091029,0,1,8511,9,1,0,0
6ba2e17a-c6f0-4edd-8fb4-87dfd49c4f7a,b10de94a-1c82-48c6-8c29-eb95f7fd0fee,0.16,fp_15d5466b,1,1,1481,4,1,0,0
6696c914-725b-450e-bc72-28e2b6953d3c,d60ac284-2fd7-49f4-9803-cc6b32ba365a,1.34,fp_bfa07fcc,1,1,3363,5,1,0,0
088e4095-c82e-42a6-a3d2-de64ca9fd312,556d766c-f918-4255-b9e6-568c09e97268,1.87,fp_900b50b3,3,1,34,0,1,0,1
bc0e1684-27a7-401c-a603-fe8e2c022fa6,1cc380ca-5e62-4f70-82cc-376228fa3789,1.94,fp_6f2d187a,5,0,109,0,1,1,1
14da6599-e518-4d50-affb-edd7b62e34ff,6b185cf5-ddbf-4cad-a00b-9864fe43d64b,0.89,fp_8a865b1b,1,1,815,4,1,0,0
61cfd1b8-6041-4e26-8609-e0aaba31cc46,cdedd021-4c4e-4fc8-bda9-0b8b718ba71d,2.82,fp_221238b3,1,1,3585,5,1,0,0
